[2025-10-20 18:02:31] local.INFO: === INICIO IMPORTAR ARCHIVO ===  
[2025-10-20 18:02:31] local.INFO: Método: POST  
[2025-10-20 18:02:31] local.INFO: Content-Type: multipart/form-data; boundary=----WebKitFormBoundary21L0LPw3hCjK4nIE  
[2025-10-20 18:02:31] local.INFO: Archivos recibidos: {"archivo":{}}  
[2025-10-20 18:02:31] local.INFO: Todos los inputs: {"_token":"AtYWsgrcFNo7TXgOieKdvdF8HqnKUil7ZsfY9il7","import_type":"sin_fconversion","archivo":{}}  
[2025-10-20 18:02:31] local.INFO: Configuración PHP:  
[2025-10-20 18:02:31] local.INFO: - upload_max_filesize: 200M  
[2025-10-20 18:02:31] local.INFO: - post_max_size: 200M  
[2025-10-20 18:02:31] local.INFO: - max_file_uploads: 20  
[2025-10-20 18:02:31] local.INFO: - memory_limit: 1024M  
[2025-10-20 18:02:31] local.INFO: - max_execution_time: 0  
[2025-10-20 18:02:31] local.INFO: Detalles del archivo recibido:  
[2025-10-20 18:02:31] local.INFO: - Nombre original: FormatoEntradasSinFconversion.xlsx  
[2025-10-20 18:02:31] local.INFO: - Extensión: xlsx  
[2025-10-20 18:02:31] local.INFO: - Tamaño: 1692648 bytes  
[2025-10-20 18:02:31] local.INFO: - MIME type: application/vnd.openxmlformats-officedocument.spreadsheetml.sheet  
[2025-10-20 18:02:31] local.INFO: - Es válido: true  
[2025-10-20 18:02:31] local.INFO: Validación de extensión pasada: xlsx  
[2025-10-20 18:02:31] local.INFO: Validación pasada correctamente  
[2025-10-20 18:02:31] local.INFO: Ruta real del archivo: C:\xampp7\tmp\php8C4E.tmp  
[2025-10-20 18:02:31] local.INFO: Tipo de importación solicitado: sin_fconversion  
[2025-10-20 18:02:31] local.INFO: Procesando archivo: FormatoEntradasSinFconversion.xlsx - Extensión: xlsx - MIME: application/vnd.openxmlformats-officedocument.spreadsheetml.sheet  
[2025-10-20 18:02:34] local.INFO: Iniciando importación sin Fconversion. Filas detectadas: 24652  
[2025-10-20 18:02:34] local.WARNING: Fila 310: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 311: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 312: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 313: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 314: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 315: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 316: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 317: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 318: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 319: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 320: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 321: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 322: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 323: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 324: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 325: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 326: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 327: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 328: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 329: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 330: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 331: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 332: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 333: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 334: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 335: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 336: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 337: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 338: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 339: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 340: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 341: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 342: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 343: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 344: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 345: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 346: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 347: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 348: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 349: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 350: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 351: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 352: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 353: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 354: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 355: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 356: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 357: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 358: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 359: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 360: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 361: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 362: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 363: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 364: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 365: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 366: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 367: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 368: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 369: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 370: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 371: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 372: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 373: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 374: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 375: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 376: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 377: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 378: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 379: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 380: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 381: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 382: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 383: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 384: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 385: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 386: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 387: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 388: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 389: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 390: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 391: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 392: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 393: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 394: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 395: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 396: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 397: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 398: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 399: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 400: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 401: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 402: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 403: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 404: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 405: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 406: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 407: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 408: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 409: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 410: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 411: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 412: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 413: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 414: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 415: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 416: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 417: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 418: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 419: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 420: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 421: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 422: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 423: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 424: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 425: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 426: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 427: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 428: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 429: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 430: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 431: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 432: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 433: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 434: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 435: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 436: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 437: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 438: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 439: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 440: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 441: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 442: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 443: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 444: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 445: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 446: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 447: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 448: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 449: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 450: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 451: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 452: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 453: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 454: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 455: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 456: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 457: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 458: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 459: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 460: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 461: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 462: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 463: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 464: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 465: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 466: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 467: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 468: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 469: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 470: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 471: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 472: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 473: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 474: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 475: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 476: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 477: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 478: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 479: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 480: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 481: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 482: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 483: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 484: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 485: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 486: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 487: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 488: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 489: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 490: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 491: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 492: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 493: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 494: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 495: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 496: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 497: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 498: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 499: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 500: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 501: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 502: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 503: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 504: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 505: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 506: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 507: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 508: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 509: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 510: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 511: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 512: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 513: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 514: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 515: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 516: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 517: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 518: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 519: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 520: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 521: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 522: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 523: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 524: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 525: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 526: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 527: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 528: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 529: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 530: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 531: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 532: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 533: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 534: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 535: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 536: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 537: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 538: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 539: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 540: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 541: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 542: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 543: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 544: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 545: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 546: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 547: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 548: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 549: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 550: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 551: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 552: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 553: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 554: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 555: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 556: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 557: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 558: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 559: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 560: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 561: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 562: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 563: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 564: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 565: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 566: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 567: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 568: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 569: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 570: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 571: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 572: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 573: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 574: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 575: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 576: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 577: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 578: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 579: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 580: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 581: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 582: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 583: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 584: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 585: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 586: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 587: formato de mes inválido ''  
